"pathway_id"	"genes"	"pathway_name"	"population"	"total_cohort_size_control"	"count_with_plp_control"	"count_without_plp_control"	"count_with_plp_case"	"total_cohort_size_case"	"count_without_plp_case"	"p"	"OR"	"ci.int1"	"ci.int2"	"padj"	"ntests"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I"	"MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,NDUFA1,NDUFA10,NDUFA11,NDUFA12,NDUFA13,NDUFA2,NDUFA3,NDUFA4,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFAB1,NDUFB1,NDUFB10,NDUFB11,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFC1,NDUFC2,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV2,NDUFV3,SNCA"	"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I"	"all"	74023	637	73386	9	830	821	0.447260471464095	1.26290529331089	0.572754564599265	2.42448028277633	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_PERK_ATF4_SIGNALING_PATHWAY"	"ATF4,DDIT3,EIF2AK3,EIF2S1,HSPA5,SNCA"	"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_PERK_ATF4_SIGNALING_PATHWAY"	"all"	74023	58	73965	1	830	829	0.482179267026433	1.53826503708528	0.0382491574300004	8.93876878988549	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_VGCC_CA2_APOPTOTIC_PATHWAY"	"APAF1,CASP3,CASP9,CYCS,MCU,SLC25A31,SLC25A4,SLC25A5,SLC25A6,SNCA,VDAC1,VDAC2,VDAC3"	"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_VGCC_CA2_APOPTOTIC_PATHWAY"	"all"	74023	38	73985	2	830	828	0.0726573352546318	4.70258729697136	0.548723918504433	18.2473578309283	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_INTRINSIC_APOPTOTIC_PATHWAY"	"APAF1,BAK1,BAX,BCL2,CASP3,CASP9,CYCS,SOD1"	"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_INTRINSIC_APOPTOTIC_PATHWAY"	"all"	74023	213	73810	1	830	829	0.736140321766134	0.418027942452694	0.0105243519730222	2.36060459740655	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT"	"ACTR10,ACTR1A,ACTR1B,DCTN1,DCTN2,DCTN3,DCTN4,DCTN5,DCTN6,DNAH1,DNAH10,DNAH11,DNAH12,DNAH17,DNAH2,DNAH3,DNAH5,DNAH6,DNAH7,DNAH8,DNAH9,DNAI1,DNAI2,DNAL1,DNAL4,DNALI1,SOD1"	"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT"	"all"	74023	2550	71473	41	830	789	0.027299387367343	1.45646269671628	1.03440735260771	1.99974213380961	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SPTBN2_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY"	"GNAQ,GRM1,ITPR1,ITPR2,ITPR3,PLCB1,PLCB2,PLCB3,PLCB4,SPTBN2"	"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SPTBN2_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY"	"all"	74023	448	73575	4	830	826	0.823023149228323	0.795304311057622	0.215240622541921	2.05831505707004	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I"	"MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,NDUFA1,NDUFA10,NDUFA11,NDUFA12,NDUFA13,NDUFA2,NDUFA3,NDUFA4,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFAB1,NDUFB1,NDUFB10,NDUFB11,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFC1,NDUFC2,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV2,NDUFV3,TARDBP"	"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I"	"all"	74023	643	73380	10	830	820	0.260972230306681	1.3916906181678	0.66167067656644	2.58931605619168	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY"	"APC,AXIN1,AXIN2,BIRC5,CCND1,CTNNB1,GSK3B,LEF1,MYC,TCF7,TCF7L1,TCF7L2"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY"	"all"	74023	247	73776	7	830	823	0.0241341523818503	2.54032311559236	1.00764139675451	5.33745002783023	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY"	"ATF2,ATF4,ATF6B,ATP1A1,CACNA1D,CACNA1H,CALM1,CALM2,CALM3,CAMK1,CAMK1D,CAMK1G,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMK4,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CYP11B2"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY"	"all"	74023	301	73722	5	830	825	0.399219458192616	1.48433922199412	0.477229673329301	3.51678635372774	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY"	"ATF2,ATF4,ATF6B,ATP2B3,CALM1,CALM2,CALM3,CAMK1,CAMK1D,CAMK1G,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMK4,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CYP11B2"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY"	"all"	74023	200	73823	4	830	826	0.294454137780116	1.78742725364615	0.481153367901593	4.66620248553363	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATXN3_TO_AUTOPHAGY_VESICLE_NUCLEATION"	"AMBRA1,ATG14,ATXN3,BECN1,PIK3C3,PIK3R4"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATXN3_TO_AUTOPHAGY_VESICLE_NUCLEATION"	"all"	74023	22	74001	1	830	829	0.226241600669325	4.05735748270099	0.0981981253049183	25.1637617773577	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY"	"APC,AXIN1,CCND1,CTNNB1,GSK3B,LEF1,MYC,TCF7,TCF7L1,TCF7L2"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY"	"all"	74023	239	73784	7	830	823	0.020714550371025	2.62570712941805	1.04109933808055	5.5195831690815	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ERBB4_TO_NRG_ERBB4_PI3K_SIGNALING_PATHWAY"	"ERBB4,NRG1,NRG2,NRG3,NRG4"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ERBB4_TO_NRG_ERBB4_PI3K_SIGNALING_PATHWAY"	"all"	74023	122	73901	4	830	826	0.0522462254595465	2.93326107215487	0.784804288873026	7.73219227878019	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY"	"ARAF,BRAF,FGF17,FGFR1,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,RAF1,SOS1,SOS2"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY"	"all"	74023	142	73881	2	830	828	0.675720958163812	1.25672920460704	0.150498600266939	4.63823230579906	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_OPTN_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION"	"CISD1,CISD2,FAF2,FKBP8,HK1,OPTN,PINK1,PRKN,TOMM70"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_OPTN_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION"	"all"	74023	338	73685	5	830	825	0.437727947884868	1.3212220872216	0.425106919166073	3.1263401482777	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION"	"CISD1,CISD2,FAF2,FKBP8,HK1,MAP1LC3A,MAP1LC3B,MAP1LC3B2,MAP1LC3C,PINK1,PRKN,SQSTM1,TOMM70"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION"	"all"	74023	322	73701	4	830	826	0.786866307165146	1.10839994406513	0.29944958611898	2.87652298338229	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY"	"ATF2,ATF4,ATF6B,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CYP11B1,NR4A1,NR5A1,PBX1,PDE11A,PDE8B,PRKACA,PRKAR1A,SP1,STAR"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY"	"all"	74023	276	73747	4	830	826	0.558253539868252	1.29393567958202	0.349249304861919	3.36318281945873	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I"	"MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,NDUFA1,NDUFA10,NDUFA11,NDUFA12,NDUFA13,NDUFA2,NDUFA3,NDUFA4,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFAB1,NDUFB1,NDUFB10,NDUFB11,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFC1,NDUFC2,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV2,NDUFV3,PINK1"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I"	"all"	74023	677	73346	10	830	820	0.356738259152093	1.32120840372318	0.62829844995623	2.45728652957304	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01048"	"APAF1,CASP3,CASP9,CYCS,HTRA2,PINK1,TRAP1"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01048"	"all"	74023	73	73950	2	830	828	0.202241744741177	2.4468511110553	0.290356806285546	9.19055815177023	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01050"	"APAF1,BAX,CASP3,CASP9,CYCS,PINK1,PRKN"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01050"	"all"	74023	200	73823	5	830	825	0.0792634833722374	2.23702074117078	0.716614288960907	5.32867618975244	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKAR1A_TO_ACTH_CORTISOL_SIGNALING_PATHWAY"	"ATF2,ATF4,ATF6B,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CYP11B1,NR4A1,NR5A1,PBX1,PRKACA,PRKAR1A,SP1,STAR"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKAR1A_TO_ACTH_CORTISOL_SIGNALING_PATHWAY"	"all"	74023	236	73787	4	830	826	0.345370820292011	1.51402848218891	0.408164475057212	3.94312003606608	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKN_TO_INTRINSIC_APOPTOTIC_PATHWAY"	"APAF1,BAX,CASP3,CASP9,CYCS,PRKN"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKN_TO_INTRINSIC_APOPTOTIC_PATHWAY"	"all"	74023	146	73877	3	830	827	0.229601713455185	1.83562840494493	0.373446715606707	5.48922199072166	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKN_TO_MGLUR1_SIGNALING_PATHWAY"	"ITPR1,ITPR2,ITPR3,PLCG1,PRKN"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKN_TO_MGLUR1_SIGNALING_PATHWAY"	"all"	74023	514	73509	6	830	824	0.832482810201184	1.04138003733866	0.379307809162975	2.29200229754581	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PROK2_TO_PROK_PRKR_GI_ERK_SIGNALING_PATHWAY"	"GNAI1,GNAI2,GNAI3,MAPK1,MAPK3,PROK2,PROKR1,PROKR2"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PROK2_TO_PROK_PRKR_GI_ERK_SIGNALING_PATHWAY"	"all"	74023	107	73916	2	830	828	0.340961660736739	1.66858300582975	0.199160255089508	6.19612808585739	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PROKR2_TO_PROK_PRKR_GI_ERK_SIGNALING_PATHWAY"	"GNAI1,GNAI2,GNAI3,MAPK1,MAPK3,PROK1,PROK2,PROKR2"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PROKR2_TO_PROK_PRKR_GI_ERK_SIGNALING_PATHWAY"	"all"	74023	107	73916	2	830	828	0.340961660736739	1.66858300582975	0.199160255089508	6.19612808585739	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ATF2,ATF4,ATF6B,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,GNAI1,GNAI2,GNAI3,POMC,PRKACA,PRKACB,PRKACG,RASD1"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY"	"all"	74023	446	73577	5	830	825	1	0.999826356423477	0.32218848523026	2.36022397275268	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RUNX1_TO_TRANSCRIPTION"	"CSF1R,CSF2,IL3,MPO,RUNX1"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RUNX1_TO_TRANSCRIPTION"	"all"	74023	117	73906	1	830	829	1	0.761974884069615	0.019107250071876	4.34110482568291	1	677
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_SIGMAR1_TO_CA2_APOPTOTIC_PATHWAY"	"CYCS,ITPR1,ITPR2,ITPR3,MCU,SIGMAR1,SLC25A31,SLC25A4,SLC25A5,SLC25A6,VDAC1,VDAC2,VDAC3"	"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_SIGMAR1_TO_CA2_APOPTOTIC_PATHWAY"	"all"	74023	428	73595	5	830	825	0.816929989588265	1.04214635940298	0.335732144955741	2.4607751966528	1	677
"KEGG_MEDICUS_VARIANT_NOTCH_OVEREXPRESSION_TO_NOTCH_SIGNALING_PATHWAY"	"DLL1,DLL3,DLL4,ERBB2,FLT4,HES1,HES5,HEY1,HEY2,HEYL,JAG1,JAG2,NOTCH1,NOTCH4,RBPJ,RBPJL"	"KEGG_MEDICUS_VARIANT_NOTCH_OVEREXPRESSION_TO_NOTCH_SIGNALING_PATHWAY"	"all"	74023	123	73900	4	830	826	0.0534926176431797	2.90937666554473	0.778511792537543	7.66755980462615	1	677
"KEGG_MEDICUS_VARIANT_PAX8_PPARG_FUSION_TO_PPARG_MEDIATED_TRANSCRIPTION"	"PAX8,PPARG,RXRA,RXRB,RXRG"	"KEGG_MEDICUS_VARIANT_PAX8_PPARG_FUSION_TO_PPARG_MEDIATED_TRANSCRIPTION"	"all"	74023	307	73716	4	830	826	0.592340129763214	1.16279123583068	0.314088358129243	3.01907588791217	1	677
"KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY"	"APAF1,CASP3,CASP9,CYCS,ITPR1,ITPR2,ITPR3,MCU,PRNP,RYR1,RYR2,RYR3,SLC25A31,SLC25A4,SLC25A5,SLC25A6,VDAC1,VDAC2,VDAC3"	"KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY"	"all"	74023	957	73066	12	830	818	0.642198135817876	1.12003159447437	0.574287588186368	1.97639293661292	1	677
"KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_TRANSPORT_OF_CALCIUM"	"APAF1,CASP3,CASP9,CYCS,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,MCU,PRNP,SLC25A31,SLC25A4,SLC25A5,SLC25A6,VDAC1,VDAC2,VDAC3"	"KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_TRANSPORT_OF_CALCIUM"	"all"	74023	75	73948	2	830	828	0.210334678112253	2.38142113920429	0.282745443300513	8.93318009186928	1	677
"KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_VGCC_CA2_APOPTOTIC_PATHWAY"	"CACNA1B,CACNA1C,CACNA1D,CACNA1F,CACNA1S,PRNP"	"KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_VGCC_CA2_APOPTOTIC_PATHWAY"	"all"	74023	442	73581	2	830	828	0.252749278980148	0.402140093296439	0.0484687943266443	1.46580204362062	1	677
"KEGG_MEDICUS_VARIANT_TEL_AML1_FUSION_TO_TRANSCRIPTIONAL_REPRESSION"	"CSF2,DEFA3,ELANE,GZMB,HDAC1,HDAC2,IL3,MPO,NCOR1,RUNX1,SIN3A"	"KEGG_MEDICUS_VARIANT_TEL_AML1_FUSION_TO_TRANSCRIPTIONAL_REPRESSION"	"all"	74023	196	73827	3	830	827	0.487836100210733	1.36638205460606	0.278796559994889	4.06624310317232	1	677
"KEGG_MEDICUS_VARIANT_TGFA_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,EGFR,PIK3CA,PIK3CB,PIK3CD,TGFA"	"KEGG_MEDICUS_VARIANT_TGFA_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY"	"all"	74023	80	73943	1	830	829	0.59491679394106	1.11494002125543	0.0278505793084736	6.40846293162121	1	677
"KEGG_MELANOGENESIS"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ASIP,CALM1,CALM2,CALM3,CALML3,CALML5,CALML6,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREBBP,CTNNB1,DCT,DVL1,DVL2,DVL3,EDN1,EDNRB,EP300,FZD1,FZD10,FZD2,FZD3,FZD4,FZD5,FZD6,FZD7,FZD8,FZD9,GNAI1,GNAI2,GNAI3,GNAO1,GNAQ,GNAS,GSK3B,HRAS,KIT,KITLG,KRAS,LEF1,MAP2K1,MAP2K2,MAPK1,MAPK3,MC1R,MITF,NRAS,PLCB1,PLCB2,PLCB3,PLCB4,POMC,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,PRKCG,PRKX,RAF1,TCF7,TCF7L1,TCF7L2,TYR,TYRP1,WNT1,WNT10A,WNT10B,WNT11,WNT16,WNT2,WNT2B,WNT3,WNT3A,WNT4,WNT5A,WNT5B,WNT6,WNT7A,WNT7B,WNT8A,WNT8B,WNT9A,WNT9B"	"KEGG_MELANOGENESIS"	"all"	74023	1670	72353	23	830	807	0.291517758926021	1.23478769183209	0.776006747318635	1.87241562092238	1	677
"KEGG_MELANOMA"	"AKT1,AKT2,AKT3,ARAF,BAD,BRAF,CCND1,CDH1,CDK4,CDK6,CDKN1A,CDKN2A,E2F1,E2F2,E2F3,EGF,EGFR,FGF1,FGF10,FGF11,FGF12,FGF13,FGF14,FGF16,FGF17,FGF18,FGF19,FGF2,FGF20,FGF21,FGF22,FGF23,FGF3,FGF4,FGF5,FGF6,FGF7,FGF8,FGF9,FGFR1,HGF,HRAS,IGF1,IGF1R,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,MDM2,MET,MITF,NRAS,PDGFA,PDGFB,PDGFC,PDGFD,PDGFRA,PDGFRB,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PTEN,RAF1,RB1,TP53"	"KEGG_MELANOMA"	"all"	74023	769	73254	19	830	811	0.00169458535375888	2.23162446165047	1.32925629275085	3.53207816141832	1	677
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450"	"ADH1A,ADH1B,ADH1C,ADH4,ADH5,ADH6,ADH7,AKR1C1,AKR1C2,AKR1C3,AKR1C4,ALDH1A3,ALDH3A1,ALDH3B1,ALDH3B2,CYP1A1,CYP1A2,CYP1B1,CYP2B6,CYP2C18,CYP2C19,CYP2C8,CYP2C9,CYP2E1,CYP2F1,CYP2S1,CYP3A4,CYP3A43,CYP3A5,CYP3A7,DHDH,EPHX1,GSTA1,GSTA2,GSTA3,GSTA4,GSTA5,GSTK1,GSTM1,GSTM2,GSTM3,GSTM4,GSTM5,GSTO1,GSTO2,GSTP1,GSTT1,GSTT2,GSTZ1,MGST1,MGST2,MGST3,UGT1A1,UGT1A10,UGT1A3,UGT1A4,UGT1A5,UGT1A6,UGT1A7,UGT1A8,UGT1A9,UGT2A1,UGT2A3,UGT2B10,UGT2B11,UGT2B15,UGT2B17,UGT2B28,UGT2B4,UGT2B7"	"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450"	"all"	74023	778	73245	13	830	817	0.167068788829857	1.49798309115462	0.790598129670807	2.59144054965167	1	677
"KEGG_MISMATCH_REPAIR"	"EXO1,LIG1,MLH1,MLH3,MSH2,MSH3,MSH6,PCNA,PMS2,POLD1,POLD2,POLD3,POLD4,RFC1,RFC2,RFC3,RFC4,RFC5,RPA1,RPA2,RPA3,RPA4,SSBP1"	"KEGG_MISMATCH_REPAIR"	"all"	74023	442	73581	13	830	817	0.00196794608586746	2.64877382780449	1.39326807054288	4.60184706800192	1	677
"KEGG_N_GLYCAN_BIOSYNTHESIS"	"ALG1,ALG10,ALG10B,ALG11,ALG12,ALG13,ALG14,ALG2,ALG3,ALG5,ALG6,ALG8,ALG9,B4GALT1,B4GALT2,B4GALT3,DAD1,DDOST,DOLPP1,DPAGT1,DPM1,DPM2,DPM3,FUT8,GANAB,MAN1A1,MAN1A2,MAN1B1,MAN1C1,MAN2A1,MAN2A2,MGAT1,MGAT2,MGAT3,MGAT4A,MGAT4B,MGAT5,MGAT5B,MOGS,RFT1,RPN1,RPN2,ST6GAL1,STT3A,STT3B,TUSC3"	"KEGG_N_GLYCAN_BIOSYNTHESIS"	"all"	74023	1047	72976	14	830	816	0.459928050678979	1.19582990412635	0.64855043603101	2.0271638248953	1	677
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY"	"ARAF,BID,BRAF,CASP3,CD244,CD247,CD48,CHP1,CHP2,CSF2,FAS,FASLG,FCER1G,FCGR3A,FCGR3B,FYN,GRB2,GZMB,HCST,HLA-A,HLA-B,HLA-C,HLA-E,HLA-G,HRAS,ICAM1,ICAM2,IFNA1,IFNA10,IFNA13,IFNA14,IFNA16,IFNA17,IFNA2,IFNA21,IFNA4,IFNA5,IFNA6,IFNA7,IFNA8,IFNAR1,IFNAR2,IFNB1,IFNG,IFNGR1,IFNGR2,ITGAL,ITGB2,KIR2DL1,KIR2DL2,KIR2DL3,KIR2DL4,KIR2DL5A,KIR2DS1,KIR2DS3,KIR2DS4,KIR2DS5,KIR3DL1,KIR3DL2,KLRC1,KLRC2,KLRC3,KLRD1,KLRK1,KRAS,LAT,LCK,LCP2,MAP2K1,MAP2K2,MAPK1,MAPK3,MICA,MICB,NCR1,NCR2,NCR3,NFAT5,NFATC1,NFATC2,NFATC3,NFATC4,NRAS,PAK1,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PLCG1,PLCG2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRF1,PRKCA,PRKCB,PRKCG,PTK2B,PTPN11,PTPN6,RAC1,RAC2,RAC3,RAET1E,RAET1G,RAET1L,RAF1,SH2D1A,SH2D1B,SH3BP2,SHC1,SHC2,SHC3,SHC4,SOS1,SOS2,SYK,TNF,TNFRSF10A,TNFRSF10B,TNFRSF10C,TNFRSF10D,TNFSF10,TYROBP,ULBP1,ULBP2,ULBP3,VAV1,VAV2,VAV3,ZAP70"	"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY"	"all"	74023	953	73070	17	830	813	0.0622429840548414	1.60323169760524	0.925382078133351	2.59702026685319	1	677
