pathway_id,control_cohort,pathway_name,genes,count_with_plp_control,count_with_plp_case,count_without_plp_control,count_without_plp_case,case_cohort,p,OR,ci.int1,ci.int2,FDR,ntests,ngenes,contains_overrepresented_gene,FDR.filtered,ntests.filtered
path:hsa05120,PMBB_noCancer,Epithelial cell signaling in Helicobacter pylori infection,"ADAM10,TCIRG1,NOD1,CHUK,ATP6V1G3,MAPK14,CSK,IGSF5,ATP6V0E2,HBEGF,EGFR,ATP6V0A2,ATP6V0D2,ATP6V1C2,GIT1,CXCL1,CXCL2,CXCL3,IKBKB,CXCL8,CXCR1,CXCR2,JUN,LYN,MET,NFKB1,NFKBIA,PAK1,ATP6V0A4,F11R,ATP6V1D,ATP6V1H,ATP6V1A,ATP6V1B1,ATP6V1B2,ATP6V0C,ATP6V1C1,ATP6V1E1,ATP6V0B,PLCG1,PLCG2,ATP6V1G2,ATP6V0A1,ATP6AP1,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,PTPN11,PTPRZ1,JAM2,RAC1,RELA,MAPK12,CCL5,MAP2K4,SRC,ADAM17,TJP1,CASP3,JAM3,IKBKG,ATP6V0E1,MAP3K14,ATP6V1E2,ATP6V0D1,ATP6V1F,ATP6V1G1,CDC42",123,17,7946,821,PBTA,0.244641807,1.3376173,0.750976512,2.244224868,1,353,70,FALSE,1,336
path:hsa05120,PMBB_noTumor,Epithelial cell signaling in Helicobacter pylori infection,"ADAM10,TCIRG1,NOD1,CHUK,ATP6V1G3,MAPK14,CSK,IGSF5,ATP6V0E2,HBEGF,EGFR,ATP6V0A2,ATP6V0D2,ATP6V1C2,GIT1,CXCL1,CXCL2,CXCL3,IKBKB,CXCL8,CXCR1,CXCR2,JUN,LYN,MET,NFKB1,NFKBIA,PAK1,ATP6V0A4,F11R,ATP6V1D,ATP6V1H,ATP6V1A,ATP6V1B1,ATP6V1B2,ATP6V0C,ATP6V1C1,ATP6V1E1,ATP6V0B,PLCG1,PLCG2,ATP6V1G2,ATP6V0A1,ATP6AP1,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,PTPN11,PTPRZ1,JAM2,RAC1,RELA,MAPK12,CCL5,MAP2K4,SRC,ADAM17,TJP1,CASP3,JAM3,IKBKG,ATP6V0E1,MAP3K14,ATP6V1E2,ATP6V0D1,ATP6V1F,ATP6V1G1,CDC42",94,17,6201,821,PBTA,0.234590346,1.365894567,0.759653272,2.319542781,1,353,70,FALSE,1,336
path:hsa04380,gnomAD,Osteoclast differentiation,"AKT3,LOC102725035,LILRB2,SIRPB1,IRF9,TAB1,LILRB1,LILRB5,LILRB4,LILRA1,LILRB3,LILRA3,LILRA2,CHUK,OSCAR,CREB1,SIRPA,MAPK14,CSF1,CSF1R,CTSK,CYBA,CYLD,AKT1,AKT2,FCGR1A,FCGR2A,FCGR2B,FCGR3A,FCGR3B,FHL2,TAB2,FOS,FOSB,LILRA4,FOSL2,FYN,NOX1,GRB2,BLNK,IFNAR1,IFNAR2,IFNB1,IFNG,IFNGR1,IFNGR2,LILRA5,IKBKB,IL1A,IL1B,IL1R1,ITGB3,JAK1,JUN,JUNB,JUND,LCK,LCP2,MITF,NCF2,NCF4,NFATC1,NFATC2,NFKB1,NFKB2,NFKBIA,TNFRSF11B,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG2,ACP5,TREM2,PPARG,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,SIRPG,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAP2K1,MAP2K6,MAP2K7,RAC1,RELA,RELB,MAPK12,NCF1,SPI1,STAT1,STAT2,SYK,MAP3K7,BTK,TEC,TGFB1,TGFB2,TGFBR1,TGFBR2,TNF,TNFRSF1A,TRAF2,TRAF6,TYK2,TYROBP,LILRA6,CALCR,FOSL1,CAMK4,PIK3R3,IKBKG,TNFSF11,SOCS1,TNFRSF11A,SQSTM1,MAP3K14,SOCS3,FCGR2C,GAB2",714,21,73309,817,PBTA,0.00011164,2.638973577,1.614564192,4.092761888,0.039408909,353,128,FALSE,0.037511029,336
path:hsa05130,PMBB_noCancer,Pathogenic Escherichia coli infection,"ABI1,CLDN24,CLDN34,OCLN,ABCF2,ARPC5,ARPC4,ARPC3,ARPC1B,ACTR3,ACTR2,ARPC2,WASF2,LOC102723407,TUBA1B,TUBB3,TUBB4A,TUBB4B,SEC24B,TAB1,BAIAP2,ARPC1A,GNA13,CLDN16,NCKAP1,SEC24A,WASF3,TMED10,TUBA3E,TUBA3D,NLRP3,TIRAP,CHUK,CLDN4,CLDN3,CLDN7,CLDN23,MAPK14,WIPF2,NLRP4,CLDN19,LPAR1,CTTN,TUBB,F2,F2R,FCGR2A,TAB2,CYFIP1,ARHGEF12,FOS,CLDN14,CLDN15,ABL1,FYN,TAB3,GAPDH,CLDN17,CYFIP2,CYTH4,GNA12,MYO1H,LPAR4,PYCARD,HCLS1,NCKAP1L,TUBB8,TUBB2B,FAS,IKBKB,IL1B,IL1R1,FASLG,IL6,CXCL8,IL18,IRAK1,ITGB1,JUN,ARF1,ARF6,RHOA,MYO1B,MYO1F,MYD88,MYH9,MYH10,MYH11,MYO1A,MYO1C,MYO1D,MYO1E,MYO5A,MYO5B,MYO6,MYO10,NAIP,NCK1,NCL,NFKB1,NFKBIA,NFKBIB,CLDN20,CLDN11,PAK1,PAK2,PAK3,IRAK4,CLDN18,TUBA8,CLDN22,CYCS,BRK1,MYO5C,MAPK1,MAPK3,BAIAP2L1,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,LPAR5,ACTR3B,PTPN6,BAK1,PTPN11,BAX,RAB1A,RAC1,RELA,ACTB,ROCK1,RPS3,MAPK12,MYO1G,WIPF3,CLDN25,ACTR3C,SRC,MAP3K7,TMBIM6,TJP1,TLR4,ACTG1,TLR5,CLDN5,TNF,TNFRSF1A,TRAF2,TRAF6,TUBA4A,TUBA3C,TUBB2A,EZR,WIPF1,TUBA1A,MYH14,TUBAL3,TUBB1,ARPC5L,CASP1,CASP3,CASP4,CASP7,CASP8,CASP9,NCK2,TUBB6,TUBA1C,IKBKG,TRADD,RIPK1,TNFSF10,FADD,TNFRSF10B,TNFRSF10A,WASF1,WASL,CLDN10,CLDN8,CLDN6,CLDN2,CLDN1,CLDN9,ARHGEF1,LPAR2,ARHGEF2,CYTH3,CYTH2,CYTH1,SLC9A3R1,ROCK2,SEC24C,ARHGEF11,SEC24D,CDC42",339,43,7730,795,PBTA,0.209437101,1.233303007,0.868920358,1.713470205,1,353,197,FALSE,1,336
path:hsa05130,PMBB_noTumor,Pathogenic Escherichia coli infection,"ABI1,CLDN24,CLDN34,OCLN,ABCF2,ARPC5,ARPC4,ARPC3,ARPC1B,ACTR3,ACTR2,ARPC2,WASF2,LOC102723407,TUBA1B,TUBB3,TUBB4A,TUBB4B,SEC24B,TAB1,BAIAP2,ARPC1A,GNA13,CLDN16,NCKAP1,SEC24A,WASF3,TMED10,TUBA3E,TUBA3D,NLRP3,TIRAP,CHUK,CLDN4,CLDN3,CLDN7,CLDN23,MAPK14,WIPF2,NLRP4,CLDN19,LPAR1,CTTN,TUBB,F2,F2R,FCGR2A,TAB2,CYFIP1,ARHGEF12,FOS,CLDN14,CLDN15,ABL1,FYN,TAB3,GAPDH,CLDN17,CYFIP2,CYTH4,GNA12,MYO1H,LPAR4,PYCARD,HCLS1,NCKAP1L,TUBB8,TUBB2B,FAS,IKBKB,IL1B,IL1R1,FASLG,IL6,CXCL8,IL18,IRAK1,ITGB1,JUN,ARF1,ARF6,RHOA,MYO1B,MYO1F,MYD88,MYH9,MYH10,MYH11,MYO1A,MYO1C,MYO1D,MYO1E,MYO5A,MYO5B,MYO6,MYO10,NAIP,NCK1,NCL,NFKB1,NFKBIA,NFKBIB,CLDN20,CLDN11,PAK1,PAK2,PAK3,IRAK4,CLDN18,TUBA8,CLDN22,CYCS,BRK1,MYO5C,MAPK1,MAPK3,BAIAP2L1,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,LPAR5,ACTR3B,PTPN6,BAK1,PTPN11,BAX,RAB1A,RAC1,RELA,ACTB,ROCK1,RPS3,MAPK12,MYO1G,WIPF3,CLDN25,ACTR3C,SRC,MAP3K7,TMBIM6,TJP1,TLR4,ACTG1,TLR5,CLDN5,TNF,TNFRSF1A,TRAF2,TRAF6,TUBA4A,TUBA3C,TUBB2A,EZR,WIPF1,TUBA1A,MYH14,TUBAL3,TUBB1,ARPC5L,CASP1,CASP3,CASP4,CASP7,CASP8,CASP9,NCK2,TUBB6,TUBA1C,IKBKG,TRADD,RIPK1,TNFSF10,FADD,TNFRSF10B,TNFRSF10A,WASF1,WASL,CLDN10,CLDN8,CLDN6,CLDN2,CLDN1,CLDN9,ARHGEF1,LPAR2,ARHGEF2,CYTH3,CYTH2,CYTH1,SLC9A3R1,ROCK2,SEC24C,ARHGEF11,SEC24D,CDC42",249,43,6046,795,PBTA,0.114155269,1.313261569,0.919284897,1.838313584,1,353,197,FALSE,1,336
path:hsa00190,gnomAD,Oxidative phosphorylation,"NDUFC2-KCTD14,COX17,TCIRG1,ATP5PD,ATP5MG,UQCR11,COX6B2,NDUFA11,ATP6V1G3,COX4I1,COX5B,COX6A1,COX6A2,COX6B1,COX6C,COX7A1,COX7A2,COX7B,COX7C,COX8A,COX10,COX11,COX15,CYC1,ATP6V0E2,COX7B2,ATP6V0A2,ATP6V0D2,ATP6V1C2,PPA2,UQCRQ,UQCR10,COX8C,NDUFS7,UQCRHL,ATP6,ATP8,COX1,COX2,COX3,CYTB,ND1,ND2,ND3,ND4,ND4L,ND5,ND6,NDUFA1,NDUFA2,NDUFA3,NDUFA4,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFA10,NDUFAB1,NDUFB1,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFB10,NDUFC1,NDUFC2,NDUFS1,NDUFS2,NDUFS3,NDUFV1,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV2,NDUFV3,ATP12A,ATP4A,ATP4B,ATP5F1A,ATP5F1B,ATP6V0A4,ATP5F1C,NDUFA13,ATP5F1D,ATP6V1D,ATP5F1E,ATP5PB,ATP5MC1,ATP6V1H,ATP5MC2,ATP5MC3,ATP5ME,ATP5PF,ATP6V1A,ATP6V1B1,ATP6V1B2,ATP6V0C,ATP6V1C1,ATP6V1E1,ATP6V0B,ATP6V1G2,ATP6V0A1,ATP6AP1,ATP5PO,CYCS,NDUFB11,PPA1,NDUFA12,NDUFA4L2,SDHA,SDHB,SDHC,SDHD,LHPP,UQCRB,UQCRC1,UQCRC2,UQCRFS1,UQCRH,COX4I2,ATP6V0E1,ATP6V1E2,ATP6V0D1,COX7A2L,ATP6V1F,COX5A,ATP6V1G1,ATP5MF",945,34,73078,804,PBTA,1.07E-08,3.270103816,2.235449781,4.640267352,3.76E-06,353,134,FALSE,3.58E-06,336
path:hsa05131,PMBB_noCancer,Shigellosis,"AKT3,FOXO6,ARPC5,ARPC4,ARPC3,ARPC1B,ACTR3,ACTR2,ARPC2,WASF2,CALCOCO2,U2AF1L5,TNIP1,RRAGB,MYL12B,NOD1,MYL9,TAB1,ARPC1A,RBCK1,MYL12A,RRAGA,SEPTIN9,MALT1,GLMN,PLCD3,CBX3,NLRP3,CHUK,CGAS,SEPTIN12,H3C14,CRK,CRKL,MAPK14,CSF2,DIAPH1,DOCK1,EGFR,U2AF1L4,CTTN,AKT1,AKT2,ATG14,FNBP1,FOXO1,FOXO3,TAB2,SEPTIN6,SEPTIN8,PLCB1,FBXW11,MTOR,TAB3,TECPR1,WIPI2,CYTH4,PYCARD,TBK1,GSK3A,GSK3B,MYLPF,H3-3A,H3-3B,HCLS1,PIK3R4,HK1,HK2,HK3,H3C15,STING1,PFN3,IFNB1,IKBKB,IL1B,IL1R1,CXCL8,IL18,ILK,IRF3,ITGA5,ITGB1,ITPR1,ITPR2,ITPR3,JUN,ARF1,PFN4,ARF6,RHOA,UBE2NL,MDM2,FOXO4,H3-5,MAP1LC3C,BECN2,MYD88,MYL2,MYL5,NAIP,ATM,SEPTIN2,NFKB1,NFKBIA,NFKBIB,PLCE1,UBE2D4,PFN1,PFN2,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCB2,PLCB3,PLCB4,PLCD1,PLCG1,PLCG2,CYCS,PPID,FNBP1L,ATG16L1,WIPI1,RNF31,SEPTIN11,PRKCD,PRKCE,PRKCQ,MAPK1,MAPK3,SEPTIN3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,ACTR3B,PTK2,RPTOR,BAX,PXN,NLRC4,MYL7,RRAGD,RAC1,BCL2,RELA,BCL2L1,ACTB,ROCK1,RPS6KB1,RPS6KB2,RPS27A,MAPK12,CCL5,ELMO2,RRAGC,MAP1LC3B2,SKP1,H3C13,ACTR3C,BNIP3,SRC,MAP3K7,TLN1,TLR4,ACTG1,TLR5,TNF,TNFRSF1A,TP53,C3,TRAF2,TRAF5,TRAF6,U2AF1,UBA52,UBB,UBC,UBE2D1,UBE2D2,UBE2D3,UBE2N,UBE2V1,UBE2V2,VCL,VDAC1,HKDC1,ACTN4,MAP1LC3B,SHARPIN,ARPC5L,CAPN1,CAPN2,CAPNS1,H3-4,CAST,CASP1,H3C1,H3C4,H3C3,H3C6,H3C11,H3C8,H3C12,H3C10,H3C2,TLN2,CASP4,AKT1S1,CUL1,MAP1LC3A,PLCD4,PIK3R3,IKBKG,BECN1,ACTN1,TRADD,RIPK1,RIPK2,SQSTM1,BCL10,WASF1,BTRC,H3C7,WASL,PLCZ1,ATG12,ARHGEF2,RPS6KA5,TIFA,CYTH3,CYTH2,CYTH1,CD14,MYL10,ATG5,ROCK2,BCAR1,CD44,ELMO1,SEPTIN7,RBX1,CDC42",356,62,7713,776,PBTA,0.000282421,1.730891821,1.286681846,2.297501305,0.099694439,353,247,FALSE,0.094893291,336
path:hsa05131,PMBB_noTumor,Shigellosis,"AKT3,FOXO6,ARPC5,ARPC4,ARPC3,ARPC1B,ACTR3,ACTR2,ARPC2,WASF2,CALCOCO2,U2AF1L5,TNIP1,RRAGB,MYL12B,NOD1,MYL9,TAB1,ARPC1A,RBCK1,MYL12A,RRAGA,SEPTIN9,MALT1,GLMN,PLCD3,CBX3,NLRP3,CHUK,CGAS,SEPTIN12,H3C14,CRK,CRKL,MAPK14,CSF2,DIAPH1,DOCK1,EGFR,U2AF1L4,CTTN,AKT1,AKT2,ATG14,FNBP1,FOXO1,FOXO3,TAB2,SEPTIN6,SEPTIN8,PLCB1,FBXW11,MTOR,TAB3,TECPR1,WIPI2,CYTH4,PYCARD,TBK1,GSK3A,GSK3B,MYLPF,H3-3A,H3-3B,HCLS1,PIK3R4,HK1,HK2,HK3,H3C15,STING1,PFN3,IFNB1,IKBKB,IL1B,IL1R1,CXCL8,IL18,ILK,IRF3,ITGA5,ITGB1,ITPR1,ITPR2,ITPR3,JUN,ARF1,PFN4,ARF6,RHOA,UBE2NL,MDM2,FOXO4,H3-5,MAP1LC3C,BECN2,MYD88,MYL2,MYL5,NAIP,ATM,SEPTIN2,NFKB1,NFKBIA,NFKBIB,PLCE1,UBE2D4,PFN1,PFN2,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCB2,PLCB3,PLCB4,PLCD1,PLCG1,PLCG2,CYCS,PPID,FNBP1L,ATG16L1,WIPI1,RNF31,SEPTIN11,PRKCD,PRKCE,PRKCQ,MAPK1,MAPK3,SEPTIN3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,ACTR3B,PTK2,RPTOR,BAX,PXN,NLRC4,MYL7,RRAGD,RAC1,BCL2,RELA,BCL2L1,ACTB,ROCK1,RPS6KB1,RPS6KB2,RPS27A,MAPK12,CCL5,ELMO2,RRAGC,MAP1LC3B2,SKP1,H3C13,ACTR3C,BNIP3,SRC,MAP3K7,TLN1,TLR4,ACTG1,TLR5,TNF,TNFRSF1A,TP53,C3,TRAF2,TRAF5,TRAF6,U2AF1,UBA52,UBB,UBC,UBE2D1,UBE2D2,UBE2D3,UBE2N,UBE2V1,UBE2V2,VCL,VDAC1,HKDC1,ACTN4,MAP1LC3B,SHARPIN,ARPC5L,CAPN1,CAPN2,CAPNS1,H3-4,CAST,CASP1,H3C1,H3C4,H3C3,H3C6,H3C11,H3C8,H3C12,H3C10,H3C2,TLN2,CASP4,AKT1S1,CUL1,MAP1LC3A,PLCD4,PIK3R3,IKBKG,BECN1,ACTN1,TRADD,RIPK1,RIPK2,SQSTM1,BCL10,WASF1,BTRC,H3C7,WASL,PLCZ1,ATG12,ARHGEF2,RPS6KA5,TIFA,CYTH3,CYTH2,CYTH1,CD14,MYL10,ATG5,ROCK2,BCAR1,CD44,ELMO1,SEPTIN7,RBX1,CDC42",280,62,6015,776,PBTA,0.000386733,1.716197663,1.268789043,2.292153831,0.136516895,353,247,FALSE,0.129942427,336
path:hsa04921,gnomAD,Oxytocin signaling pathway,"KCNJ18,PLA2G4B,CDKN1A,CACNG3,CACNG2,MYL9,CAMKK2,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,PLA2G4E,MYL6B,PIK3R6,CALML6,RCAN1,EEF2,EGFR,ADCY4,ELK1,PLCB1,FOS,PIK3R5,PLA2G4F,CACNG5,CACNG4,GNAI1,GNAI2,GNAI3,GNAO1,GNAQ,GNAS,PLA2G4D,GUCY1A2,GUCY1A1,GUCY1B1,EEF2K,HRAS,MYLK4,ITPR1,ITPR2,ITPR3,JUN,KCNJ2,KCNJ3,KCNJ4,KCNJ5,KCNJ6,KCNJ9,KCNJ12,KCNJ14,KRAS,RHOA,MEF2C,MYL6,MYLK,PPP1R12A,PPP1R12B,NFATC1,NFATC2,NFATC3,NFATC4,NOS3,NPPA,NPR1,NPR2,NRAS,OXT,OXTR,PRKAG2,CALML5,PIK3CG,PLA2G4A,PLCB2,PLCB3,PLCB4,PRKAG3,PPP1R12C,PPP1CA,PPP1CB,PPP1CC,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKACG,PRKAG1,PRKCA,PRKCB,CACNA2D3,PRKCG,MAPK1,MAPK3,MAPK7,MAP2K1,MAP2K2,MAP2K5,CAMK1D,CAMK1G,PTGS2,RAF1,CACNG8,CACNG7,CACNG6,CCND1,RGS2,ACTB,ROCK1,RYR1,RYR2,RYR3,SRC,ACTG1,TRPM2,CACNA1C,CACNA1D,CACNA1F,CACNA1S,CACNA2D1,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,CALM1,CALM2,CALM3,CALML3,CAMK4,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMK1,MYLK2,PLA2G4C,JMJD7-PLA2G4B,MYLK3,CALML4,CACNA2D2,CACNA2D4,ROCK2,CD38",1791,51,72232,787,PBTA,6.28E-09,2.613482898,1.921534233,3.486212151,2.22E-06,353,154,FALSE,2.11E-06,336
path:hsa05132,PMBB_noCancer,Salmonella infection,"AKT3,ABI1,ARPC5,ARPC4,ARPC3,ARPC1B,ACTR3,ACTR2,ARPC2,ACTR1B,ACTR1A,TLR6,TUBA1B,TUBB3,TUBB4A,TUBB4B,MYL12B,NOD1,MYL9,TAB1,DCTN2,ARPC1A,MYL12A,EXOC5,DCTN6,NCKAP1,WASF3,RIPK3,SNX18,DCTN3,TUBA3E,AHNAK2,TUBA3D,NLRP3,TIRAP,CHUK,ARL8A,DYNLL2,MAPK14,CSE1L,KLC3,CTNNB1,DCTN1,DYNC1H1,DYNC1I1,DYNC1I2,DYNC1LI2,DNM2,MLKL,TUBB,AKT1,AKT2,TAB2,FLNA,FLNB,FLNC,CYFIP1,PLEKHM2,EXOC7,VPS39,FOS,LY96,SNX33,TAB3,TXN2,GAPDH,ARHGEF26,FBXO22,CYFIP2,VPS41,CYTH4,PYCARD,FHOD1,MYLPF,ANXA2,NCKAP1L,HRAS,BIRC2,BIRC3,HSP90AA1,HSP90AB1,RAB7B,PFN3,TUBB8,TUBB2B,IKBKB,IL1B,IL6,CXCL8,IL18,IRAK1,JUN,ARF1,PFN4,KIF5A,KIF5B,KIF5C,ARF6,KLC1,KPNA1,KPNA3,KPNA4,RHOA,RHOB,RHOG,RHOH,M6PR,MYC,MYD88,MYL2,MYL5,MYO6,NAIP,NFKB1,NFKBIA,PAK1,PAK3,IRAK4,DYNC1LI1,DCTN4,LEF1,RAB9B,SNX9,DYNC2LI1,TUBA8,PFN1,PFN2,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG,TLR9,PODXL,CYCS,ARL8B,EXOC2,VPS11,BRK1,PKN1,ACTR10,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAP2K1,MAP2K2,MAP2K3,MAP2K6,MAP2K7,ACTR3B,RHOJ,VPS18,BAK1,PTPRC,BAX,NLRC4,MYL7,RAB5A,RAB5B,RAB5C,RAC1,RAF1,RALA,BCL2,RELA,ACTB,EXOC4,RPS3,RRAS,S100A10,MAPK12,ELMO2,MAP2K4,VPS16,ACBD3,KLC2,SKP1,VPS33A,ACTR3C,MAP3K7,TCF7,TCF7L2,DYNLT3,DYNLT1,TLR2,TLR4,ACTG1,TLR5,TNF,TNFRSF1A,HSP90B1,TRAF2,TRAF6,TUBA4A,TUBA3C,TUBB2A,TXN,TUBA1A,RAB7A,AHNAK,FYCO1,DYNC2H1,GSDMD,TUBAL3,TUBB1,ARPC5L,CASP1,TCF7L1,RILP,CASP3,DYNLRB2,DYNLRB1,CASP4,CASP5,CASP7,CASP8,DCTN5,TUBB6,TUBA1C,IKBKG,DYNLL1,STX10,TRADD,RIPK1,TNFSF10,RIPK2,FADD,TNFRSF10B,TNFRSF10A,WASL,KLC4,CYTH3,CYTH2,CYTH1,CD14,MYL10,RAB9A,ROCK2,GCC2,PLEKHM1,ELMO1,CDC42",471,59,7598,779,PBTA,0.166972251,1.221746693,0.906608186,1.622032444,1,353,249,FALSE,1,336
path:hsa05132,PMBB_noTumor,Salmonella infection,"AKT3,ABI1,ARPC5,ARPC4,ARPC3,ARPC1B,ACTR3,ACTR2,ARPC2,ACTR1B,ACTR1A,TLR6,TUBA1B,TUBB3,TUBB4A,TUBB4B,MYL12B,NOD1,MYL9,TAB1,DCTN2,ARPC1A,MYL12A,EXOC5,DCTN6,NCKAP1,WASF3,RIPK3,SNX18,DCTN3,TUBA3E,AHNAK2,TUBA3D,NLRP3,TIRAP,CHUK,ARL8A,DYNLL2,MAPK14,CSE1L,KLC3,CTNNB1,DCTN1,DYNC1H1,DYNC1I1,DYNC1I2,DYNC1LI2,DNM2,MLKL,TUBB,AKT1,AKT2,TAB2,FLNA,FLNB,FLNC,CYFIP1,PLEKHM2,EXOC7,VPS39,FOS,LY96,SNX33,TAB3,TXN2,GAPDH,ARHGEF26,FBXO22,CYFIP2,VPS41,CYTH4,PYCARD,FHOD1,MYLPF,ANXA2,NCKAP1L,HRAS,BIRC2,BIRC3,HSP90AA1,HSP90AB1,RAB7B,PFN3,TUBB8,TUBB2B,IKBKB,IL1B,IL6,CXCL8,IL18,IRAK1,JUN,ARF1,PFN4,KIF5A,KIF5B,KIF5C,ARF6,KLC1,KPNA1,KPNA3,KPNA4,RHOA,RHOB,RHOG,RHOH,M6PR,MYC,MYD88,MYL2,MYL5,MYO6,NAIP,NFKB1,NFKBIA,PAK1,PAK3,IRAK4,DYNC1LI1,DCTN4,LEF1,RAB9B,SNX9,DYNC2LI1,TUBA8,PFN1,PFN2,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG,TLR9,PODXL,CYCS,ARL8B,EXOC2,VPS11,BRK1,PKN1,ACTR10,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAP2K1,MAP2K2,MAP2K3,MAP2K6,MAP2K7,ACTR3B,RHOJ,VPS18,BAK1,PTPRC,BAX,NLRC4,MYL7,RAB5A,RAB5B,RAB5C,RAC1,RAF1,RALA,BCL2,RELA,ACTB,EXOC4,RPS3,RRAS,S100A10,MAPK12,ELMO2,MAP2K4,VPS16,ACBD3,KLC2,SKP1,VPS33A,ACTR3C,MAP3K7,TCF7,TCF7L2,DYNLT3,DYNLT1,TLR2,TLR4,ACTG1,TLR5,TNF,TNFRSF1A,HSP90B1,TRAF2,TRAF6,TUBA4A,TUBA3C,TUBB2A,TXN,TUBA1A,RAB7A,AHNAK,FYCO1,DYNC2H1,GSDMD,TUBAL3,TUBB1,ARPC5L,CASP1,TCF7L1,RILP,CASP3,DYNLRB2,DYNLRB1,CASP4,CASP5,CASP7,CASP8,DCTN5,TUBB6,TUBA1C,IKBKG,DYNLL1,STX10,TRADD,RIPK1,TNFSF10,RIPK2,FADD,TNFRSF10B,TNFRSF10A,WASL,KLC4,CYTH3,CYTH2,CYTH1,CD14,MYL10,RAB9A,ROCK2,GCC2,PLEKHM1,ELMO1,CDC42",350,59,5945,779,PBTA,0.096152072,1.286415447,0.949581377,1.718047664,1,353,249,FALSE,1,336
path:hsa04115,gnomAD,p53 signaling pathway,"CDK2,CDK4,CDK6,CDKN1A,CDKN2A,SIVA1,GADD45G,CHEK1,CHEK2,SESN3,DDB2,GADD45A,RCHY1,BBC3,SESN1,SFN,APAF1,IGF1,IGFBP3,FAS,CD82,MDM2,MDM4,GADD45B,ATM,RRM2B,SERPINE1,SHISA5,GTSE1,SERPINB5,PMAIP1,CYCS,ATR,STEAP3,PIDD1,RPRM,PTEN,ADGRB1,BAX,CCND1,BCL2,BCL2L1,RRM2,BID,TP53AIP1,PERP,COP1,ZMAT3,SIAH1,THBS1,TP53,TP73,TSC2,CASP3,SESN2,CASP8,CASP9,AIFM2,PPM1D,TNFRSF10B,TNFRSF10A,CCNB1,CCND2,CCND3,CCNE1,CCNG1,CCNG2,CCNB2,CCNE2,GORAB,EI24,TP53I3,CDK1",676,39,73347,799,PBTA,9.91E-16,5.295772274,3.704442135,7.379240405,3.50E-13,353,73,FALSE,3.33E-13,336
path:hsa05133,PMBB_noCancer,Pertussis,"NOD1,CFL1,CFL2,NLRP3,TIRAP,MAPK14,TICAM1,CALML6,FOS,LY96,GNAI1,GNAI2,GNAI3,PYCARD,IRF8,TICAM2,IL1A,IL1B,IL6,CXCL8,IL10,IL12A,IL12B,IRAK1,IRF1,IRF3,ITGA5,ITGAM,ITGB1,ITGB2,JUN,RHOA,MYD88,NFKB1,NOS2,IRAK4,IL23A,CALML5,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,RELA,MAPK12,CXCL6,CXCL5,SFTPA1,TLR4,SERPING1,C1QA,TNF,C1QB,C1QC,C1R,C1S,C2,C3,TRAF6,C4A,C4B,C4BPA,C4BPB,C5,SFTPA2,CALM1,CALM2,CALM3,CALML3,CASP1,CASP3,CASP7,CALML4,CD14",145,17,7924,821,PBTA,0.587722586,1.131540413,0.638213905,1.887244839,1,353,76,FALSE,1,336
